_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,notpossible,relations,events1,events2,index,notpossible_gold,pair1,pair10,pair11,pair12,pair13,pair14,pair15,pair16,pair17,pair18,pair19,pair2,pair20,pair21,pair22,pair23,pair24,pair25,pair26,pair27,pair28,pair29,pair3,pair30,pair4,pair5,pair6,pair7,pair8,pair9,relations_gold,sentence1,sentence1_id,sentence2,sentence2_id
1220654718,5/7/2017 16:53:17,2540180783,5/7/2017 16:52:31,false,prodege,0.9808,38202325,USA,ME,Caribou,98.13.82.121,,collapsed_68_77-r-damaged_86_93,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 16:57:40,2540186638,5/7/2017 16:57:11,false,neodev,0.9899,39073124,USA,WA,Spokane,73.239.215.122,,collapsed_68_77--damaged_86_93,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 16:58:03,2540187159,5/7/2017 16:57:05,false,neodev,0.983,18881135,CAN,ON,Whitby,174.119.194.25,,collapsed_68_77--damaged_86_93,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 17:06:33,2540198340,5/7/2017 17:06:26,false,instagc,0.9788,20312760,GBR,C5,Crewe,79.69.32.185,,collapsed_68_77-r-damaged_86_93,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 18:13:57,2540288005,5/7/2017 18:13:21,false,prodege,0.971,35229868,USA,CA,Manteca,67.181.20.65,Neither one caused the other.,no_relation,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 18:31:27,2540310015,5/7/2017 18:31:02,false,clixsense,0.9674,24835873,GBR,I2,Manchester,79.76.117.118,not related,no_relation,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 19:02:25,2540352255,5/7/2017 19:02:11,false,instagc,0.9756,14723284,USA,NY,New York,108.14.114.180,,collapsed_68_77--damaged_86_93,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 19:06:15,2540356848,5/7/2017 19:06:04,false,instagc,0.9714,41290202,USA,RI,Kingston,131.128.73.4,,collapsed_68_77-r-damaged_86_93,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 19:09:37,2540360805,5/7/2017 19:09:17,false,neodev,0.9711,11460728,CAN,BC,Burnaby,70.79.16.165,,collapsed_68_77--damaged_86_93,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 20:30:27,2540467832,5/7/2017 20:21:14,false,clixsense,0.9737,21875134,GBR,N4,Stoke-on-trent,51.9.18.92,"Collapsed and damaged are both caused by the same ""something unknown"" but not caused by each other.",no_relation,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 20:36:25,2540475850,5/7/2017 20:35:12,false,clixsense,0.9703,40925305,CAN,QC,Montréal,67.70.27.242,The or between the two terms is proof that there is no causal link.,no_relation,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 21:22:36,2540529573,5/7/2017 21:22:20,false,getpaid,0.9424,39339973,CAN,SK,Regina,24.89.119.182,,"collapsed_68_77--damaged_86_93
collapsed_68_77-r-damaged_86_93",collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 21:36:12,2540543206,5/7/2017 21:35:39,false,tremorgames,0.9731,36826029,CAN,ON,Ottawa,70.24.41.177,Don't see any relationship,no_relation,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 21:38:07,2540545458,5/7/2017 21:37:35,false,clixsense,0.972,36313199,CAN,ON,Mississauga,173.206.131.248,No option matches,no_relation,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654718,5/7/2017 23:46:29,2540698445,5/7/2017 23:46:06,false,elite,0.9799,22389656,USA,CA,Tulare,99.95.254.23,,collapsed_68_77-r-damaged_86_93,collapsed_68_77###damaged_86_93,collapsed_68_77###damaged_86_93,1,,"collapsed_68_77, damaged_86_93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6,Eyewitnesses and local residents say many homes and properties have collapsed or been damaged .,37_2ecbplus.xml_6
1220654719,5/7/2017 16:54:37,2540182489,5/7/2017 16:53:17,false,prodege,0.9808,38202325,USA,ME,Caribou,98.13.82.121,,strikes_24_31-r-6 . 1 - magnitude quake_0_23,strikes_24_31###6 . 1 - magnitude quake_0_23,strikes_24_31###6__.__1__-__magnitude__quake_0_23,2,,"strikes_24_31, 6 . 1 - magnitude quake_0_23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 . 1 - magnitude quake strikes Indonesia's Aceh province,37_2ecbplus.xml_1,6 . 1 - magnitude quake strikes Indonesia's Aceh province,37_2ecbplus.xml_1
1220654719,5/7/2017 16:58:02,2540187146,5/7/2017 16:57:41,false,neodev,0.9899,39073124,USA,WA,Spokane,73.239.215.122,,strikes_24_31-r-6 . 1 - magnitude quake_0_23,strikes_24_31###6 . 1 - magnitude quake_0_23,strikes_24_31###6__.__1__-__magnitude__quake_0_23,2,,"strikes_24_31, 6 . 1 - magnitude quake_0_23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 . 1 - magnitude quake strikes Indonesia's Aceh province,37_2ecbplus.xml_1,6 . 1 - magnitude quake strikes Indonesia's Aceh province,37_2ecbplus.xml_1
1220654719,5/7/2017 16:58:41,2540188039,5/7/2017 16:58:04,false,neodev,0.983,18881135,CAN,ON,Whitby,174.119.194.25,,strikes_24_31-r-6 . 1 - magnitude quake_0_23,strikes_24_31###6 . 1 - magnitude quake_0_23,strikes_24_31###6__.__1__-__magnitude__quake_0_23,2,,"strikes_24_31, 6 . 1 - magnitude quake_0_23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 . 1 - magnitude quake strikes Indonesia's Aceh province,37_2ecbplus.xml_1,6 . 1 - magnitude quake strikes Indonesia's Aceh province,37_2ecbplus.xml_1
