_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,notpossible,relations,events1,events2,index,notpossible_gold,pair1,pair10,pair11,pair12,pair13,pair14,pair15,pair16,pair17,pair18,pair19,pair2,pair20,pair21,pair22,pair23,pair24,pair25,pair26,pair27,pair28,pair29,pair3,pair30,pair4,pair5,pair6,pair7,pair8,pair9,relations_gold,sentence1,sentence1_id,sentence2,sentence2_id
1220654005,5/2/2017 12:26:07,2529822390,5/2/2017 12:25:32,false,prodege,1,38202325,USA,ME,Caribou,98.13.82.121,,"Strong_27_33--panic_74_79
Strong_27_33-r-earthquake_5_15
Poured_47_53-r-panic_74_79
Poured_47_53-r-earthquake_5_15
Panic_74_79-r-earthquake_5_15",strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
1220654005,5/2/2017 13:20:59,2529878633,5/2/2017 13:20:47,false,clixsense,0.9805,24835873,GBR,I2,Manchester,92.0.240.23,,Poured_47_53-r-earthquake_5_15,strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
1220654005,5/2/2017 13:51:35,2529921609,5/2/2017 13:51:00,false,neodev,0.9762,39073124,USA,WA,Spokane,73.239.215.122,,"Strong_27_33-r-earthquake_5_15
Poured_47_53-r-earthquake_5_15
Panic_74_79-r-earthquake_5_15",strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
1220654005,5/2/2017 13:52:32,2529922788,5/2/2017 13:51:48,false,clixsense,0.9851,6352345,GBR,M9,Saint Helens,77.96.145.121,,"Strong_27_33--panic_74_79
Strong_27_33-r-earthquake_5_15
Poured_47_53--panic_74_79
Poured_47_53-r-panic_74_79
Poured_47_53-r-earthquake_5_15
Panic_74_79-r-earthquake_5_15",strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
1220654005,5/2/2017 13:56:20,2529927591,5/2/2017 13:55:09,false,eup_slw,0.9874,37153540,CAN,ON,Mississauga,70.29.92.145,,"Poured_47_53-r-earthquake_5_15
Panic_74_79-r-earthquake_5_15",strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
1220654005,5/2/2017 14:28:07,2529971142,5/2/2017 14:27:38,false,clixsense,0.9844,40925305,CAN,QC,Montréal,67.70.27.242,,"Poured_47_53-r-panic_74_79
Poured_47_53-r-earthquake_5_15
Panic_74_79-r-earthquake_5_15",strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
1220654005,5/2/2017 15:33:51,2530048358,5/2/2017 15:33:22,false,clixsense,0.9871,31988217,GBR,U8,Edinburgh,109.151.127.222,,"Poured_47_53-r-panic_74_79
Poured_47_53-r-earthquake_5_15
Panic_74_79-r-earthquake_5_15",strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
1220654005,5/2/2017 15:34:55,2530049661,5/2/2017 15:33:55,false,instagc,0.9786,41290202,USA,RI,Kingston,131.128.73.8,,"Strong_27_33--panic_74_79
Strong_27_33-r-earthquake_5_15
Poured_47_53-r-earthquake_5_15
Panic_74_79-r-earthquake_5_15",strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
1220654005,5/2/2017 17:18:57,2530238986,5/2/2017 17:18:35,false,neodev,0.9847,14861092,GBR,I6,Milton Keynes,90.193.167.98,,"Poured_47_53-r-earthquake_5_15
Panic_74_79-r-earthquake_5_15",strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
1220654005,5/2/2017 18:21:22,2530358775,5/2/2017 18:20:59,false,instagc,0.9829,20312760,GBR,C5,Crewe,79.69.32.185,,"Poured_47_53-r-panic_74_79
Poured_47_53-r-earthquake_5_15
Panic_74_79-r-earthquake_5_15",strong_27_33###poured_47_53###panic_74_79###earthquake_5_15,"Strong_27_33, poured_47_53",5,,"Strong_27_33, panic_74_79",,,,,,,,,,,"Strong_27_33, earthquake_5_15",,,,,,,,,,,"Poured_47_53, panic_74_79",,"Poured_47_53, earthquake_5_15","Panic_74_79, earthquake_5_15",,,,,,"The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12,"The earthquake was really strong , and people poured into the streets in panic .	20_11ecbplus.xml_12	The earthquake was really strong , and people poured into the streets in panic .",20_11ecbplus.xml_12
